id,name_en,name_ja,name_kana,category,prefecture,address,Lien google map,city,score
9964503,Myōhōji Station,妙法寺,,station,Hyogo,"Japan, 〒654-0131 Hyogo, 神戸市妙法寺Suma Ward, 字東丈夫谷1-chōme 妙法寺駅 神戸 市 字 東 丈夫 谷 １ 丁目",https://www.google.com/maps/place/?q=place_id:ChIJ2YF88iyEAGAR_F47W1zlpaA,Kobe,10
9964504,Myodani Station,名谷,,station,Hyogo,"2 Chome-3 Nakaochiai, Suma Ward, Kobe, Hyogo 654-0154, Japan",https://www.google.com/maps/place/?q=place_id:ChIJdWAGjpiGAGARjPZVcncAZmM,Kobe,50
9964505,Sogoundo-Koen Station,総合運動公園,,station,Hyogo,"Midoridai, Suma Ward, Kobe, Hyogo 654-0163, Japan",https://www.google.com/maps/place/?q=place_id:ChIJKS6WQrWGAGARJFS1GKKZBKk,Kobe,50
9964506,Gakuentoshi Station,学園都市,,station,Hyogo,"1 Chome Gakuen Nishimachi, Nishi Ward, Kobe, Hyogo 651-2103, Japan",https://www.google.com/maps/place/?q=place_id:ChIJV0kPFj2BAGARj0qMraV94Ic,Kobe,10
9964507,Ikawadani Station,伊川谷,,station,Hyogo,"1 Chome-2 Zenkai Minamimachi, Nishi Ward, Kobe, Hyogo 651-2109, Japan",https://www.google.com/maps/place/?q=place_id:ChIJtecZsP6AAGARiQR62L40irI,Kobe,10
9964508,Seishin-Minami Station,西神南,,station,Hyogo,"1 Chome Ibukidai Higashimachi, Nishi Ward, Kobe, Hyogo 651-2242, Japan",https://www.google.com/maps/place/?q=place_id:ChIJKTDeWGaAAGARxCOsOyXXEY4,Kobe,10
9964509,Seishin-chuo Station,西神中央,,station,Hyogo,"5 Chome Kojidai, Nishi Ward, Kobe, Hyogo 651-2273, Japan",https://www.google.com/maps/place/?q=place_id:ChIJxz3ltel_AGARRqicqoDO5wo,Kobe,50
9964603,Kencho-Mae Station,県庁前,,station,Hyogo,"5 Chome-10 Shimoyamatedori, Chuo Ward, Kobe, Hyogo 650-0011, Japan",https://www.google.com/maps/place/?q=place_id:ChIJv1UsUhyPAGARSwcRaBde8Aw,Kobe,50
9964604,Ōkurayama Sta.,大倉山,,station,Hyogo,"3 Chome-3 Kusunokicho, Chuo Ward, Kobe, Hyogo 650-0017, Japan",https://www.google.com/maps/place/?q=place_id:ChIJoxw2xRGPAGARWGgoNQkr90E,Kobe,10
9964606,Kamisawa Station,上沢,,station,Hyogo,"8 Chome-4 Shimosawadori, Hyogo Ward, Kobe, Hyogo 652-0047, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ_avCcnqPAGARDbQKRiies18,Kobe,10
9964607,Nagata Station,長田,,station,Hyogo,"7 Chome Yonbancho, Nagata Ward, Kobe, Hyogo 653-0004, Japan",https://www.google.com/maps/place/?q=place_id:ChIJu1l-fH6PAGARX8obKxkhviw,Kobe,50
9964702,Komagabayashi Station,駒ヶ林,,station,Hyogo,"1 Chome-14 Komagabayashicho, Nagata Ward, Kobe, Hyogo 653-0043, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZRxF1omPAGAR2e4sM9t95fs,Kobe,10
9964703,Karumo Station,苅藻,,station,Hyogo,"5 Chome-2 Hamazoedori, Nagata Ward, Kobe, Hyogo 653-0024, Japan",https://www.google.com/maps/place/?q=place_id:ChIJAf-rfI6PAGARH0UAB1ri-bk,Kobe,10
9964704,Misakikoen Station,御崎公園,,station,Hyogo,"1 Chome-1 Hamanakacho, Hyogo Ward, Kobe, Hyogo 652-0875, Japan",https://www.google.com/maps/place/?q=place_id:ChIJfWROLpSPAGAR7QSuzXFqk0E,Kobe,10
9964706,Chuoichiba-Mae Station,中央市場前,,station,Hyogo,"1 Chome-1 Nakanoshima, Hyogo Ward, Kobe, Hyogo 652-0844, Japan",https://www.google.com/maps/place/?q=place_id:ChIJN9nuxLqPAGARgeDSorhGzOs,Kobe,10
9964708,Minatomotomachi Station,みなと元町,,station,Hyogo,"4 Chome-3 Sakaemachidori, Chuo Ward, Kobe, Hyogo 650-0023, Japan",https://www.google.com/maps/place/?q=place_id:ChIJlTVerwOPAGAR52GcnGPoy18,Kobe,10
9964709,Kyūkyoryūchi-Daimarumae Station,旧居留地・大丸前,,station,Hyogo,"3 Chome-2 Sannomiyacho, Chuo Ward, Kobe, Hyogo 650-0021, Japan",https://www.google.com/maps/place/?q=place_id:ChIJjVPji_yOAGARcEoWc724nHE,Kobe,50
9964802,Boeki Center Station,貿易センター,,station,Hyogo,"2 Chome-1 Isobedori, Chuo Ward, Kobe, Hyogo 651-0084, Japan",https://www.google.com/maps/place/?q=place_id:ChIJe1x_8faOAGARFLg9Orls1A8,Kobe,10
9964803,KOBE PORT TERMINAL,ポートターミナル,,station,Hyogo,"Japan, 〒650-0041 Hyogo, Kobe, Chuo Ward, Shinkōchō, 4−５ 2F",https://www.google.com/maps/place/?q=place_id:ChIJC3U13FyOAGARBUxqBzUKRQ8,Kobe,10
9964804,Nakakoen Station,中公園,,station,Hyogo,"4 Chome Minatojima Nakamachi, Chuo Ward, Kobe, Hyogo 650-0046, Japan",https://www.google.com/maps/place/?q=place_id:ChIJD2ME0GqOAGARO9769BbO0-0,Kobe,10
9964805,Minatojima Station,みなとじま,,station,Hyogo,"4 Chome Minatojima Nakamachi, Chuo Ward, Kobe, Hyogo 650-0046, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ3-hbrhaOAGARjGS2en0hSGE,Kobe,10
9964806,Shiminhiroba Station,市民広場,,station,Hyogo,"6-chōme-9 Minatojima Nakamachi, Chuo Ward, 神戸市 兵庫県 650-0046, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ890uXxqOAGARfLsM7duJ8A4,Kobe,10
9964807,Iryo Center Station,医療センター,,station,Hyogo,"1 Chome Minatojima Minamimachi, Chuo Ward, Kobe, Hyogo 650-0047, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ6QUhZv2RAGARBfsvwpUfk0Y,Kobe,10
9964808,K Computer Mae Station,京コンピュータ前,,station,Hyogo,"K Computer Mae Station, 7-chōme-1-9 Minatojima Minamimachi, Chuo Ward, Kobe, Hyogo 650-0047, Japan",https://www.google.com/maps/place/?q=place_id:ChIJExujqfmRAGARwyX91_MxYTU,Kobe,10
9964809,Kobe-Airport Station,神戸空港,,station,Hyogo,"1 Kōbekūkō, Chuo Ward, 神戸市 兵庫県 650-0048, Japan",https://www.google.com/maps/place/?q=place_id:ChIJhWPryiiSAGARlA1ogu2iikY,Kobe,50
9964810,Minami-Koen Station,南公園,,station,Hyogo,"8 Chome Minatojima Nakamachi, Chuo Ward, Kobe, Hyogo 650-0046, Japan",https://www.google.com/maps/place/?q=place_id:ChIJE4HAjgSOAGARaq_dyeZJrFY,Kobe,10
9964811,Nakafuto Station,中埠頭,,station,Hyogo,"6 Chome Minatojima, Chuo Ward, Kobe, Hyogo 650-0045, Japan",https://www.google.com/maps/place/?q=place_id:ChIJGbt0nw-OAGAR3ZG69l1DUNA,Kobe,10
9964812,Kitafuto Station,北埠頭,,station,Hyogo,"6 Chome Minatojima, Chuo Ward, Kobe, Hyogo 650-0045, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ0cjkexKOAGARIkaAeweu4A8,Kobe,10
9964903,Minami-Uozaki Station,南魚崎,,station,Hyogo,"1 Chome-1 Uozaki Nishimachi, Higashinada Ward, Kobe, Hyogo 658-0026, Japan",https://www.google.com/maps/place/?q=place_id:ChIJk0qowg6NAGAR84Ww8eeBP6s,Kobe,10
9964904,Island Kitaguchi Station,アイランド北口,,station,Hyogo,"1 Chome Koyochonaka, Higashinada Ward, Kobe, Hyogo 658-0032, Japan",https://www.google.com/maps/place/?q=place_id:ChIJBSJ3iXCNAGAR24wjWsPH3d4,Kobe,10
9964905,Island Center Station,アイランドセンター,,station,Hyogo,"2 Chome Koyochonaka, Higashinada Ward, Kobe, Hyogo 658-0032, Japan",https://www.google.com/maps/place/?q=place_id:ChIJLWo0c3uNAGARJudArNSNYCE,Kobe,10
9964906,Marine Park Station,マリンパーク,,station,Hyogo,"4 Chome Koyochonaka, Higashinada Ward, Kobe, Hyogo 658-0032, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ1QwwXn2NAGARBhYHGnKwukc,Kobe,10
9965002,Gakumon Station,学門,,station,Wakayama,"Takara Yukawacho, Gobō, Wakayama 644-0011, Japan",https://www.google.com/maps/place/?q=place_id:ChIJMTPQm3FoB2ARdS-CLyyv7Rs,Gobō,10
9965003,Kii-Gobō Station,紀伊御坊,,station,Wakayama,"Sono, Gobō, Wakayama 644-0002, Japan",https://www.google.com/maps/place/?q=place_id:ChIJXVqhJ3FoB2ARWhDfcYrN5Jw,Gobō,10
9965004,Shiyakusho-Mae Station,市役所前,,station,Wakayama,"Sono, Gobō, Wakayama 644-0002, Japan",https://www.google.com/maps/place/?q=place_id:ChIJqc83lXloB2AR4r46NaqhWSw,Gobō,10
9965005,Nishi-Gobō Station,西御坊,,station,Wakayama,"Sono, Gobō, Wakayama 644-0002, Japan",https://www.google.com/maps/place/?q=place_id:ChIJk9doSnloB2AR-STt8YkwZis,Gobō,10
9965102,Tanakaguchi Station,田中口,,station,Wakayama,"Oda, Wakayama, 640-8323, Japan",https://www.google.com/maps/place/?q=place_id:ChIJU0KTlC6zAGARcB2n-KdGIlE,Wakayama,10
9965103,Nichizengu Station,日前宮,,station,Wakayama,"Arie, Wakayama, 640-8316, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ47_OuzSzAGARzv5MM3g6T3I,Wakayama,10
9965104,Kozaki Station,神前,,station,Wakayama,"Kozaki, Wakayama, 640-8314, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ827xpMBMB2AR_8YF7sGkUiI,Wakayama,10
9965105,Kamayama Station,竈山,,station,Wakayama,"Wada, Wakayama, 641-0004, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ83cf7ZRMB2AR0asUZFVdX4g,Wakayama,10
9965106,Kotsu-Center-Mae Station,交通センター前,,station,Wakayama,"Nishi, Wakayama, 640-8313, Japan",https://www.google.com/maps/place/?q=place_id:ChIJlUupRIRMB2AR_4u8RFpncUc,Wakayama,10
9965107,Okazaki-Mae Station,岡崎前,,station,Wakayama,"Sozaka, Wakayama, 640-0341, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-VJlMX5LB2AR97lNhqPAQOY,Wakayama,10
9965108,Kire Station,吉礼,,station,Wakayama,"Kire, Wakayama, 640-0351, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ2yXN_pxLB2ARj_Hkc1hbXEE,Wakayama,10
9965109,Idakiso Station,伊太祈曽,,station,Wakayama,"Idakiso, Wakayama, 640-0361, Japan",https://www.google.com/maps/place/?q=place_id:ChIJSYHGs7pLB2ARpDzcLdcCk5A,Wakayama,10
9965110,Sando Station,山東,,station,Wakayama,"Nagayama, Wakayama, 640-0302, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ9-leuExKB2ARIgSpr5fR8Os,Wakayama,10
9965111,Oikeyuen Station,大池遊園,,station,Wakayama,"Kishigawacho Nagayama, Kinokawa, Wakayama 640-0416, Japan",https://www.google.com/maps/place/?q=place_id:ChIJHeF3LRFKB2ARgiwdzPrzV6w,Kinokawa,10
9965112,Nishi-Yamaguchi Station,西山口,,station,Wakayama,"Kishigawacho Nagayama, Kinokawa, Wakayama 640-0416, Japan",https://www.google.com/maps/place/?q=place_id:ChIJASHdwg1KB2ARu-HmV3z_kmE,Kinokawa,10
9965113,Kanroji-Mae Station,甘露寺前,,station,Wakayama,"Kishigawacho Nagahara, Kinokawa, Wakayama 640-0415, Japan",https://www.google.com/maps/place/?q=place_id:ChIJp4poe_Y1B2ARHYUVYQxiX-4,Kinokawa,10
9965114,Kishi Station,貴志,,station,Wakayama,"Kishigawacho Kodo, Kinokawa, Wakayama 640-0413, Japan",https://www.google.com/maps/place/?q=place_id:ChIJWdZPjOM1B2ARs-id5h1ERu8,Kinokawa,10
9965201,Itakano Station,井高野,,station,Osaka,"4-chōme-20-3 Kitaeguchi, Higashiyodogawa Ward, 大阪市 大阪府 533-0002, Japan",https://www.google.com/maps/place/?q=place_id:ChIJvxelFr_jAGARf3KN9ocrjWs,Osaka,10
9965202,Zuikoyonchome Station,瑞光四丁目,,station,Osaka,"4 Chome-9 Zuiko, Higashiyodogawa Ward, Osaka, 533-0005, Japan",https://www.google.com/maps/place/?q=place_id:ChIJF3MwDsLjAGARctm9RfYSj1M,Osaka,10
9965203,Daido-Toyosato Station,だいどう豊里,,station,Osaka,"7 Chome-10 Toyosato, Higashiyodogawa Ward, Osaka, 533-0013, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTdyGBd7jAGARs3nTzntlHYQ,Osaka,10
9965205,Shimizu Station,清水,,station,Osaka,"4-chōme-8-2 Shimizu, Asahi-ku, Osaka, 535-0021, Japan",https://www.google.com/maps/place/?q=place_id:ChIJP1CSaAjhAGARG-lZ6Xvm2To,Osaka,10
9965206,Shimmori-Furuichi Station,新森古市,,station,Osaka,"3 Chome-15 Furuichi, Joto Ward, Osaka, 536-0001, Japan",https://www.google.com/maps/place/?q=place_id:ChIJLbDDqQbhAGARLBIAXxlfONw,Osaka,10
9970102,Yazukoko-Mae Station,八頭高校前,,station,Tottori,"Kunoji, Yazu, Yazu District, Tottori 680-0451, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ5f9u8KqQVTURT4PWnCR4i3A,Yazu,10
9970103,Inabafunaoka Station,因幡船岡,,station,Tottori,"Funaoka, Yazu, Yazu District, Tottori 680-0471, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ2QgTDf2ZVTURhIkh2eVMM2s,Yazu,10
9970104,Hayabusa Station,隼,,station,Tottori,"Fukui, Yazu, Yazu District, Tottori 680-0403, Japan",https://www.google.com/maps/place/?q=place_id:ChIJMfCxkouZVTUR6XNCyV2LeF0,Yazu,10
9970105,Abe Station,安部,,station,Tottori,"Kusakabe, Yazu, Yazu District, Tottori 680-0526, Japan",https://www.google.com/maps/place/?q=place_id:ChIJbyGXEnqZVTURe-hMmEgLLSA,Yazu,10
9970106,Hattō Station,八東,,station,Tottori,"Saitai, Yazu, Yazu District, Tottori 680-0531, Japan",https://www.google.com/maps/place/?q=place_id:ChIJwxesSlCZVTUR5lVvJSBjP2E,Yazu,10
9970107,Tokumaru Station,徳丸,,station,Tottori,"Tokumaru, Yazu, Yazu District, Tottori 680-0607, Japan",https://www.google.com/maps/place/?q=place_id:ChIJv-bPrR2cVTURQgIdDEx7l6s,Yazu,10
9970108,Tampi Station,丹比,,station,Tottori,"Kitayama, Yazu, Yazu District, Tottori 680-0601, Japan",https://www.google.com/maps/place/?q=place_id:ChIJfeYPbS6cVTUR9pT0QiBH1Is,Yazu,10
9970109,Wakasa Station,若桜,,station,Tottori,"Wakasa, Yazu District, Tottori 680-0701, Japan",https://www.google.com/maps/place/?q=place_id:ChIJLXTuOfadVTURSAKi4Sv5UIM,Wakasa,10
9970202,Izumo Science Center Park Town Station,出雲科学館パークタウン前,,station,Shimane,"Imaichicho, Izumo, Shimane 693-0001, Japan",https://www.google.com/maps/place/?q=place_id:ChIJJ-GTspJDVzURi0ANcu2MyqA,Izumo,10
9970203,Ōtsumachi Station,大津町,,station,Shimane,"Otsucho, Izumo, Shimane 693-0011, Japan",https://www.google.com/maps/place/?q=place_id:ChIJBTnN6MJDVzURJzTMYuGAFbA,Izumo,10
9970204,Takeshi Station,武志,,station,Shimane,"Takeshicho, Izumo, Shimane 693-0014, Japan",https://www.google.com/maps/place/?q=place_id:ChIJjfY5BzNCVzUR6XzhwH74ytk,Izumo,10
9970205,Kawato Station,川跡,,station,Shimane,"Takeshicho, Izumo, Shimane 693-0014, Japan",https://www.google.com/maps/place/?q=place_id:ChIJByA3NSVCVzURCv1bnuPg0WE,Izumo,10
9970206,Ōtera Station,大寺,,station,Shimane,"Higashihayashigicho, Izumo, Shimane 693-0074, Japan",https://www.google.com/maps/place/?q=place_id:ChIJiVtcSPZBVzUR-_wu0E5cTfM,Izumo,10
9970207,Midami Station,美談,,station,Shimane,"Midamicho, Izumo, Shimane 691-0013, Japan",https://www.google.com/maps/place/?q=place_id:ChIJJ-DDswlqVzURLly9ywa0e-w,Izumo,10
9970208,Tabushi Station,旅伏,,station,Shimane,"Nishidaicho, Izumo, Shimane 691-0012, Japan",https://www.google.com/maps/place/?q=place_id:ChIJa7KXZWtqVzURDTb_vvszffw,Izumo,10
9970209,Unshū-Hirata Station,雲州平田,,station,Shimane,"Hiratacho, Izumo, Shimane 691-0001, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ9-EU6lVqVzURNO14Nn1RP3k,Izumo,10
9970210,Nunozaki Station,布崎,,station,Shimane,"Sonocho, Izumo, Shimane 691-0076, Japan",https://www.google.com/maps/place/?q=place_id:ChIJb1iyFFBrVzURzhk_P-ZQtlw,Izumo,10
9970211,Koyūkan-Shineki Station,湖遊館新駅,,station,Shimane,"Sonocho, Izumo, Shimane 691-0076, Japan",https://www.google.com/maps/place/?q=place_id:ChIJpXkY41RrVzURb_JfHreaxkc,Izumo,10
9970212,Sono Station,園,,station,Shimane,"Sonocho, Izumo, Shimane 691-0076, Japan",https://www.google.com/maps/place/?q=place_id:ChIJFQbzGlQTVzURmMdnabCdxjE,Izumo,10
9970213,Ichibataguchi Station,一畑口,,station,Shimane,"Kozakaicho, Izumo, Shimane 691-0074, Japan",https://www.google.com/maps/place/?q=place_id:ChIJn9r45D8TVzURNukzBfpYDGE,Izumo,10
9970214,Inonada Station,伊野灘,,station,Shimane,"Yoshinocho, Izumo, Shimane 691-0073, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPQ34mQkTVzURueKP4RRd4gQ,Izumo,10
9970215,Tsunomori Station,津ノ森,,station,Shimane,"Onocho, Matsue, Shimane 690-0264, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPUIIN0sSVzURq3sd9HzMAHs,Matsue,10
9970216,Takanomiya Station,高ノ宮,,station,Shimane,"Ogakicho, Matsue, Shimane 690-0263, Japan",https://www.google.com/maps/place/?q=place_id:ChIJE4R14ToSVzURugqS5Q1sTnw,Matsue,10
9970217,Matsue Vogel Park Station,松江フォーゲルパーク,,station,Shimane,"Ogakicho, Matsue, Shimane 690-0263, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ3TCQBvURVzURsYm-R5qW9ms,Matsue,10
9970218,Aikamachi Station,秋鹿町,,station,Shimane,"Aikacho, Matsue, Shimane 690-0261, Japan",https://www.google.com/maps/place/?q=place_id:ChIJg4pJCuYRVzURpYM1P9L8viI,Matsue,10
9970219,Nagae Station,長江,,station,Shimane,"Higashinagaecho, Matsue, Shimane 690-0133, Japan",https://www.google.com/maps/place/?q=place_id:ChIJS1DBCCkOVzURndK8aobLyDk,Matsue,10
9970220,Asahigaoka Station,朝日ヶ丘,,station,Shimane,"Kososhicho, Matsue, Shimane 690-0151, Japan",https://www.google.com/maps/place/?q=place_id:ChIJhbUZLc4PVzURgJwNs-V4jFU,Matsue,10
9970221,Matsue English Garden-Mae Station,松江イングリッシュガーデン前,,station,Shimane,"Nishihamasadacho, Matsue, Shimane 690-0122, Japan",https://www.google.com/maps/place/?q=place_id:ChIJfYmqXekPVzUReTRNYa6HLBw,Matsue,10
9970222,Matsue-Shinjiko-Onsen Station,松江しんじ湖温泉,,station,Shimane,"Nakabaracho, Matsue, Shimane 690-0874, Japan",https://www.google.com/maps/place/?q=place_id:ChIJCdzW3hYFVzURPZ6ADeO04FQ,Matsue,10
9970302,Takahama Station,高浜,,station,Shimane,"Satogatacho, Izumo, Shimane 693-0064, Japan",https://www.google.com/maps/place/?q=place_id:ChIJH82g1KlDVzUReZ0XCqZOR3Y,Izumo,10
9970303,Yōkan Station,遙堪,,station,Shimane,"Tsunematsucho, Izumo, Shimane 693-0057, Japan",https://www.google.com/maps/place/?q=place_id:ChIJWf25jT9DVzURUHV-6YJtsjI,Izumo,10
9970304,Hamayamakōen-Kitaguchi Station,浜山公園北口,,station,Shimane,"Taishacho Nyunan, Izumo, Shimane 699-0732, Japan",https://www.google.com/maps/place/?q=place_id:ChIJO3pFJU1DVzURMKWlKYW9vdI,Izumo,10
9970305,Izumotaisha-Mae Station,出雲大社前,,station,Shimane,"Taishacho Kizukiminami, Izumo, Shimane 699-0711, Japan",https://www.google.com/maps/place/?q=place_id:ChIJE8YalJhcVzURQU_9QzjhpGA,Izumo,10
9970402,Kyujo-Mae Station,球場前,,station,Okayama,"Shijuse, Kurashiki, Okayama 710-0835, Japan",https://www.google.com/maps/place/?q=place_id:ChIJIdGKAwRXUTURmKEo0VrUBhA,Kurashiki,10
9970403,Nishitomii Station,西富井,,station,Okayama,"Kamitomii, Kurashiki, Okayama 710-0846, Japan",https://www.google.com/maps/place/?q=place_id:ChIJBULTgHJXUTUR2gM0l8_3paQ,Kurashiki,10
9970404,Fukui Station,福井,,station,Okayama,"Fukui, Kurashiki, Okayama 710-0844, Japan",https://www.google.com/maps/place/?q=place_id:ChIJF1njmXpXUTURJsRyz7QzFjI,Kurashiki,10
9970405,Urada Station,浦田,,station,Okayama,"Fukudacho Urada, Kurashiki, Okayama 712-8031, Japan",https://www.google.com/maps/place/?q=place_id:ChIJyW-DVn5XUTURmlyVcWSwK_w,Kurashiki,10
9970406,Yayoi Station,弥生,,station,Okayama,"3 Chome-1 Kitase, Kurashiki, Okayama 712-8032, Japan",https://www.google.com/maps/place/?q=place_id:ChIJhejahclZUTUR_dldOUHrCOQ,Kurashiki,10
9970407,Sakae Station,栄,,station,Okayama,"12 Mizushima Higashisakaemachi, Kurashiki, Okayama 712-8033, Japan",https://www.google.com/maps/place/?q=place_id:ChIJFQn-2bBZUTURi9CSIaGOnvk,Kurashiki,10
9970408,Tokiwa Station,常盤,,station,Okayama,"8 Mizushima Higashitokiwacho, Kurashiki, Okayama 712-8058, Japan",https://www.google.com/maps/place/?q=place_id:ChIJdRWD869ZUTURFRdUY3eG-m0,Kurashiki,10
9970409,Mizushima Station,水島,,station,Okayama,"5 Mizushima Higashichidoricho, Kurashiki, Okayama 712-8057, Japan",https://www.google.com/maps/place/?q=place_id:ChIJOzfmTKZZUTURT7m6ZsuC60Q,Kurashiki,10
9970410,Mitsubishijiko-Mae Station,三菱自工前,,station,Okayama,"2 Chome Mizushima Kaigandori, Kurashiki, Okayama 712-8071, Japan",https://www.google.com/maps/place/?q=place_id:ChIJX5f1t3JZUTUR_JnEyeEdBOA,Kurashiki,10
9970503,Kawabejuku Station,川辺宿,,station,Okayama,"Mabicho Kawabe, Kurashiki, Okayama 710-1313, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZwlcurRWUTURZb_m7iS7-qo,Kurashiki,10
9970504,Kibinomakibi Station,吉備真備,,station,Okayama,"Mabicho Yata, Kurashiki, Okayama 710-1301, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ3bctFxlRUTURANi49GihoZA,Kurashiki,10
9970505,Bitchū-Kurese Station,備中呉妹,,station,Okayama,"Mabicho Osaki, Kurashiki, Okayama 710-1304, Japan",https://www.google.com/maps/place/?q=place_id:ChIJfymnG0RQUTURkb5F_o2o1w0,Kurashiki,10
9970506,Mitani Station,三谷,,station,Okayama,"Higashiminari, Yakage, Oda District, Okayama 714-1211, Japan",https://www.google.com/maps/place/?q=place_id:ChIJwZf6lF9FUTURbSrdwTOCADw,Yakage,10
9970507,Yakage Station,矢掛,,station,Okayama,"Yakage, Oda District, Okayama 714-1201, Japan",https://www.google.com/maps/place/?q=place_id:ChIJb8Q53IdFUTURR-fYw3V3ThE,Yakage,10
9970508,Oda Station,小田,,station,Okayama,"Oda, Yakage, Oda District, Okayama 714-1227, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTayzmZJGUTURNHDnUctyzt0,Yakage,10
9970509,So-Unnosato-Ebara Station,早雲の里荏原,,station,Okayama,"Higashiebaracho, Ibara, Okayama 715-0003, Japan",https://www.google.com/maps/place/?q=place_id:ChIJs3nqfDNHUTURvqlRU0g7sJY,Ibara,10
9970510,Ibara Station,井原,,station,Okayama,"Nanukaichicho, Ibara, Okayama 715-0014, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ1VtZIWo_UTURFpyLOD2gfDc,Ibara,10
9970511,Izue Station,いずえ,,station,Okayama,"Shimoizuecho, Ibara, Okayama 715-0022, Japan",https://www.google.com/maps/place/?q=place_id:ChIJtyp0uQY_UTURtry9wIjb-dc,Ibara,10
9970512,Komoriutanosato-Takaya Station,子守唄の里高屋,,station,Okayama,"3 Chome Takayacho, Ibara, Okayama 715-0024, Japan",https://www.google.com/maps/place/?q=place_id:ChIJudVcHkU-UTURRYrBWmJXhTM,Ibara,10
9970513,Goryō Station,御領,,station,Hiroshima,"Shimogoryo Kannabecho, Fukuyama, Hiroshima 720-2117, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-fw3sgYWUTURH-zPQ-RgEOw,Fukuyama,10
9970514,Yuno Station,湯野,,station,Hiroshima,"Yuno Kannabecho, Fukuyama, Hiroshima 720-2121, Japan",https://www.google.com/maps/place/?q=place_id:ChIJKc2kDEIWUTURBKQdUE086CA,Fukuyama,10
9970602,Nishikawa Greenway Park,西川緑道公園,,station,Okayama,"1 Chome-10 Tamachi, Kita Ward, Okayama, 700-0825, Japan",https://www.google.com/maps/place/?q=place_id:ChIJaSFMzUoGVDURHvDVAMWZV6I,Okayama,10
9970603,Yanagawa Station,柳川,,station,Okayama,"2 Togiyacho, Kita Ward, Okayama, 700-0826, Japan",https://www.google.com/maps/place/?q=place_id:ChIJGbmlOTYGVDURUnFPDqVNQ2c,Okayama,10
9970604,Shiroshita Station,城下,,station,Okayama,"10 Tenjincho, Kita Ward, Okayama, 700-0814, Japan",https://www.google.com/maps/place/?q=place_id:ChIJCwLZuTAGVDURQN4LsdSbLiI,Okayama,10
9970605,Kenchodori Station,県庁通り,,station,Okayama,"1 Chome-1 Uchisange, Kita Ward, Okayama, 700-0824, Japan",https://www.google.com/maps/place/?q=place_id:ChIJa3lZQjEGVDURiLugVTqHsxk,Okayama,10
9970606,Saidaiji Station,西大寺町,,station,Okayama,"2-chōme-4-64 Saidaijikami, Higashi-ku, Okayama, 704-8112, Japan",https://www.google.com/maps/place/?q=place_id:ChIJqW9CbRUMVDURr9686I6l0Nk,Okayama,10
9970607,Kobashi Station,小橋,,station,Okayama,"2 Chome-1 Kobashicho, Naka Ward, Okayama, 703-8293, Japan",https://www.google.com/maps/place/?q=place_id:ChIJk5a3sy0GVDUR5bDcP8RHCng,Okayama,10
9970608,Chunagon Station,中納言,,station,Okayama,"2 Chome-2 Kobashicho, Naka Ward, Okayama, 703-8293, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ9dBkFSwGVDURcrkQuIewr9c,Okayama,10
9970609,Kadotayashiki Station,門田屋敷,,station,Okayama,"2 Chome-1 Kadotayashiki, Naka Ward, Okayama, 703-8275, Japan",https://www.google.com/maps/place/?q=place_id:ChIJB4xvhysGVDURyWMDCotKMAs,Okayama,10
